"category","company","year","fraud","ac_recv","ac_recv_to_Sales","ta","tl","az_score","debt_equity","fixedAsset_ta","gross_margin","roe","inv_to_sales","sales","ppe_ta","sales_ta","int_earned","total_accruals_ta","td_ta"
"textilesspinningcottonblended","DRS",13,"no",4.49,0.176009408075265,12.86,4.99,3.69202409640432,-0.197749196141479,0.128304821150855,1,0.0659163987138264,0.0168561348490788,25.51,0.128304821150855,1.98367029548989,4.56521739130435,0.160964230171073,-0.0956454121306376
"textilesspinningcottonblended","DRS",12,"no",3.78,0.127487352445194,12.66,5.44,3.9779612721866,-0.0636833046471599,0.112954186413902,1,0.0929432013769363,0.0219224283305228,29.65,0.112954186413902,2.34202211690363,3.94444444444444,0.0892575039494471,-0.0292259083728277
"textilesspinningcottonblended","DRS",11,"no",2.41,0.104782608695652,11.52,4.72,3.60802289312618,-0.104364326375712,0.131944444444444,1,0.0834914611005693,0.00565217391304348,23,0.131944444444444,1.99652777777778,2.93333333333333,-0.144965277777778,-0.0477430555555555
"textilesspinningsyntheticblended","DS01",15,"no",30.36,0.0701073779009352,410.48,163.27,1.95441772287003,0.790437547976752,0.380042876632235,0.345040988338529,0.0978177431735936,0.116799445791479,433.05,0.380042876632235,1.05498440849737,1.76702061211743,-0.0629506918729293,0.175599298382382
"textilesspinningsyntheticblended","DS01",14,"no",37.82,0.096939560157892,438.34,194.33,1.7509800689559,1.36238755166545,0.369005794588675,0.291818321628133,0.139922197909069,0.147613677141539,390.14,0.369005794588675,0.890039695213761,3.78524046434494,0.00241821417164758,0.255669115298627
"textilesspinningsyntheticblended","DS01",13,"no",32.5,0.106389943695168,360.69,157.32,1.69726716102807,1.22360424028269,0.367656436274918,0.331445593819563,0.183604240282686,0.124427131072411,305.48,0.367656436274918,0.8469322687072,4.64737550471063,-0.0114780004990435,0.24001219884111
"textilesspinningsyntheticblended","DS01",12,"no",24.09,0.0871468364504576,234.12,102.17,2.14973059689732,0.768871191135734,0.316888774987186,0.265058061715443,0.131752077562327,0.142423036573454,276.43,0.316888774987186,1.18071928925337,2.28505747126437,-0.0627456005467282,0.189689048351273
"textilesspinningsyntheticblended","DS01",11,"no",23.56,0.0937301082113303,233.6,109.35,1.82167677598324,1.18045862412762,0.317123287671233,0.26865849777212,0.125423728813559,0.154957033736474,251.36,0.317123287671233,1.07602739726027,2.14769647696477,-0.0372431506849315,0.253424657534247
"computerssoftwaremediumsmall","DS08",15,"no",19.61,0.188286125780125,97.41,44.54,1.79221887731952,0.489632107023411,0.235807411970024,0.68420547287566,0.0528428093645485,0.215554488718195,104.15,0.235807411970024,1.06919207473565,2.63841807909604,-0.0808951852992506,0.15029257776409
"computerssoftwaremediumsmall","DS08",14,"no",16.48,0.142179277025278,93.4,39.1,2.10830633006019,0.276109660574413,0.253104925053533,0.655249762746959,0.0682114882506527,0.183935812268139,115.91,0.253104925053533,1.24100642398287,2.74019607843137,-0.155032119914347,0.0905781584582441
"computerssoftwaremediumsmall","DS08",13,"no",30.69,0.203663149512244,99.12,55.87,2.20663947800606,2.07654185022026,0.134786117836965,0.772844913398368,0.0611233480176211,0.172473289534807,150.69,0.134786117836965,1.5202784503632,1.71794871794872,-0.130548829701372,0.38044794188862
"computerssoftwaremediumsmall","DS08",12,"no",10.58,0.285098356238211,49.56,20.08,1.60961066066645,0.17221249270286,0.249192897497982,0.595526812180005,-0.0426152948044367,0.307733764483967,37.11,0.249192897497982,0.748789346246973,-0.0985915492957747,-0.0766747376916868,0.0595238095238095
"computerssoftwaremediumsmall","DS08",11,"no",9.72,0.291105121293801,46.83,17.58,1.89538747951162,-0.0200668896321068,0.241725389707452,0.692722371967655,0.264214046822743,0.345612458820006,33.39,0.241725389707452,0.713004484304933,5,-0.0204996796925048,-0.00768737988468921
"sugar","DSC",15,"no",42.43,0.116716639617088,1265.92,772.29,0.155630756059892,41.8336106489185,0.37569514661274,0.273787582867989,-4.11314475873544,0.569994223310318,363.53,0.37569514661274,0.287166645601618,-0.309022556390977,-0.103363561678463,0.595819641051567
"sugar","DSC",14,"no",22.18,0.0423258210407801,1319.26,739.71,0.477631583480992,7.01419284940412,0.369358579809893,0.213461061389615,-0.366088840736728,0.479438200103048,524.03,0.369358579809893,0.397215105437897,0.202077287307164,-0.0740490881251611,0.490737231478253
"sugar","DSC",13,"no",40.29,0.0698581683254153,1322.49,701.05,0.783107343356589,4.55507131537242,0.374498105845791,0.0695113916149392,0.0967511885895404,0.400024274369733,576.74,0.374498105845791,0.436101596231351,1.40462427745665,-0.0319851189801057,0.434672473893942
"sugar","DSC",12,"no",76.39,0.124967281769402,1160.61,582.91,0.956661912689439,3.9592479156032,0.39648977692765,0.297588666404921,0.0872043559639272,0.146152336081665,611.28,0.39648977692765,0.526688551709877,1.45210256410256,-0.0506716295741033,0.400970179474587
"sugar","DSC",11,"no",42.68,0.0507738612165265,1037.36,518.53,1.21477295832522,3.67945131305839,0.393344644096553,0.399124424511355,0.0323977980326685,0.151250907100965,840.59,0.393344644096553,0.810316572838744,1.00825167612171,-0.118165342793244,0.393036168736022
"constructioncontractinghousing","DSK",15,"no",3.24,0.0341628005061156,407.58,1423.89,-0.0535062133222675,1.76092141236694,0.096226507679474,1,0.0358714831404029,0,94.84,0.096226507679474,0.232690514745571,5.84502617801047,0.174640561362187,2.22817606359488
"constructioncontractinghousing","DSK",14,"no",3.31,0.108099281515349,306.93,1078.46,0.706222869106452,1.15111199760646,0.132831590264881,1,0.026029719756657,0,30.62,0.132831590264881,0.0997621607532662,6.01814300960512,0.21135112240576,1.88026585866484
"constructioncontractinghousing","DSK",13,"no",3.53,0.0852039584841902,284.76,862.78,1.2724122628041,0.757189409368635,0.143102963899424,1,0.0375356415478615,0,41.43,0.143102963899424,0.145490939738727,4.86906019007392,0.320620873718219,1.30559067284731
"constructioncontractinghousing","DSK",12,"no",1.96,0.0110354146725973,1203.76,686.39,1.70721104392736,0.44266257513977,0.0345999202498837,1,0.0364454159485476,5.24626991723439,177.61,0.0345999202498837,0.147546022462949,5.87883683360258,0.0441367049910281,0.174960124941849
"constructioncontractinghousing","DSK",11,"no",1.9,0.0102431397919025,1184.87,681.85,1.66954341088818,0.477656900138696,0.0350924574003899,1,0.036126040221914,5.08819882473449,185.49,0.0350924574003899,0.156548819701739,9.99736147757256,-0.124013604868045,0.186020407302067
"computerssoftwaremediumsmall","DSS01",15,"no",15.52,0.147922226458254,36.68,17.71,4.49141083874638,0.110344827586207,0.0823336968375136,1,0.0432601880877743,0.0709111704155547,104.92,0.0823336968375136,2.86041439476554,1.70618556701031,-0.0605234460196292,0.0479825517993456
"computerssoftwaremediumsmall","DSS01",14,"no",14.79,0.191282979824108,39.13,18.27,3.34255845090488,0.126387176325524,0.123434704830054,1,0.0357583230579531,0.0704862907397827,77.32,0.123434704830054,1.97597751086123,1.69620253164557,-0.120623562484028,0.0523894709941222
"computerssoftwaremediumsmall","DSS01",13,"no",8.37,0.143003587903639,34.3,14.31,3.21105586971536,-0.0850383631713556,0.134110787172012,1,0.0332480818414322,0.0908935588587049,58.53,0.134110787172012,1.7064139941691,1.79508196721311,0.118075801749271,-0.0387755102040817
"computerssoftwaremediumsmall","DSS01",12,"no",6.58,0.126684636118598,37.56,12.03,2.87673966441723,-0.204890945142102,0.285676251331203,1,0.0680766688697951,0.113592606854062,51.94,0.285676251331203,1.3828541001065,2.5327868852459,-0.0322151224707135,-0.0825346112886049
"computerssoftwaremediumsmall","DSS01",11,"no",6.33,0.149539333805811,36,12.05,2.55728981904103,-0.144783534421576,0.285555555555556,1,0.0546486870120653,0.120954405858729,42.33,0.285555555555556,1.17583333333333,2.24793388429752,0.00111111111111111,-0.0566666666666667
"sugar","DSS03",15,"no",2.02,0.0583309269419578,26.3,3.34,5.6341134741923,-0.827300930713547,0.138022813688213,0.0799884493213977,0.0237849017580145,0.0236788911348542,34.63,0.138022813688213,1.31673003802281,14.4285714285714,-0.0334600760456274,-0.608365019011407
"sugar","DSS03",14,"no",3.12,0.0816967792615868,23.35,2.79,6.58289670051346,-0.846871569703622,0.100214132762313,0.0722702278083267,0.0384193194291987,0.0437287247970673,38.19,0.100214132762313,1.6355460385439,29.4,0.00942184154175589,-0.660813704496788
"sugar","DSS03",13,"no",5.94,0.130434782608696,25.09,4.84,5.04979154712457,-0.733773377337734,0.0817058589079314,0.0713658322353975,0.0423542354235424,0.0252525252525253,45.54,0.0817058589079314,1.81506576325229,16.3,0.0709445994420088,-0.531685930649661
"sugar","DSS03",12,"no",3.08,0.0749209438092922,24.25,4.02,5.22752585320819,-0.777531820697288,0.088659793814433,0.0802724397956701,0.0387382401770891,0.0116759912430066,41.11,0.088659793814433,1.69525773195876,19.7142857142857,0.0791752577319588,-0.579381443298969
"sugar","DSS03",11,"no",5.88,0.154574132492114,23.86,4.36,5.01311612848651,-0.749136939010357,0.0888516345347863,0.0977917981072555,0.0420023014959724,0.0436382754994742,38.04,0.0888516345347863,1.5943000838223,44,-0.00209555741827326,-0.545683151718357
"textilesspinningsyntheticblended","DT",15,"no",67.22,0.113348172130042,293.67,130.66,3.3445932303811,0.598091976516634,0.276637041577281,0.559017941454202,0.145547945205479,0.0808545797922569,593.04,0.276637041577281,2.01940954132189,2.25974025974026,-0.121190451867743,0.166513433445704
"textilesspinningsyntheticblended","DT",14,"no",75.89,0.103254510326812,316.54,156.47,3.58846773887107,1.15019925793596,0.275826119921653,0.662834362839805,0.203105675415693,0.064790878663365,734.98,0.275826119921653,2.3219182409806,2.31860662701784,-0.0151007771529665,0.264421558096923
"textilesspinningsyntheticblended","DT",13,"no",56.47,0.0969641814622755,295.38,147.77,3.10434464815592,1.44288312117705,0.294942108470445,0.637487551083485,0.201190279385022,0.0853738109138363,582.38,0.294942108470445,1.97162976504841,2.16293183940243,-0.00717719547701267,0.295483783600785
"textilesspinningsyntheticblended","DT",12,"no",37.98,0.0967889908256881,253.94,126.34,2.53313824666239,1.50724350069458,0.304087579743246,0.492048929663609,0.117880531851558,0.12670744138634,392.4,0.304087579743246,1.54524690871859,1.63564131668558,-0.0430416633850516,0.299086398361818
"textilesspinningsyntheticblended","DT",11,"no",36.88,0.0958569423506784,259.23,129.73,2.29154885850282,1.81348948167426,0.321722022914015,0.534802723917451,0.177835610496638,0.10617559910589,384.74,0.321722022914015,1.48416464143811,1.65247252747253,-0.0128457354472862,0.322570690120742
"pumps","DT05",15,"no",90.12,0.207425138674707,1039.92,478.62,1.23011502420587,0.741322855271775,0.275444264943457,0.48233479872028,0.0765844429891581,0.190024627707322,434.47,0.275444264943457,0.417791753211786,1.02456728084869,-0.0426667435956612,0.195938149088391
"pumps","DT05",14,"no",68.96,0.170023915777016,945.25,469.08,0.969733958042694,2.14502179014415,0.335382174028035,0.485662861510392,0.00207844451894066,0.15074336152272,405.59,0.335382174028035,0.429082253372124,1.03038442168877,-0.061666225866173,0.338460724676012
"pumps","DT05",13,"no",68.57,0.168800157550096,1032.56,500.01,0.806738926637366,2.2008834261571,0.354187650112342,0.485525084929349,0.00192049164586134,0.149254098764216,406.22,0.354187650112342,0.393410552413419,1.05535135135135,-0.0819226001394592,0.332958859533586
"pumps","DT05",12,"no",95.89,0.216119362618044,1065.25,537.76,0.830091763973197,2.47143502678975,0.353954470781507,0.437490139511821,0.0106513459428055,0.132727805449751,443.69,0.353954470781507,0.41651255573809,1.12056737588652,-0.0725557380896503,0.359399202065243
"pumps","DT05",11,"no",86.83,0.245074795371154,871.64,396.58,1.06139837913157,1.31134164821075,0.358060667247946,0.45190516511431,0.0864902669308777,0.16144510302004,354.3,0.358060667247946,0.406475150291405,2.19085239085239,-0.0132967738974806,0.258134092056354
"computerssoftware","DT9",15,"no",14.07,0.3912680756396,40.96,11.97,3.12253093426927,-0.536046511627907,0.07763671875,1,0.00387596899224806,0.110678531701891,35.96,0.07763671875,0.8779296875,1.33333333333333,-0.035888671875,-0.337646484375
"computerssoftware","DT9",14,"no",11.38,0.357412060301508,41.09,11.44,3.0724780551646,-0.558812186656383,0.090776344609394,1,0.00347088314693405,0.185301507537688,31.84,0.090776344609394,0.774884400097347,1.26744186046512,0.0184959844244342,-0.352640545144804
"computerssoftware","DT9",13,"no",7.19,0.224336973478939,36.27,8.76,3.52795617722485,-0.633932302549102,0.0984284532671629,1,0.00417885499373172,0.154758190327613,32.05,0.0984284532671629,0.883650399779432,1.21052631578947,-0.0708574579542322,-0.41825199889716
"computerssoftware","DT9",12,"no",7.97,0.329202808756712,37.64,10.08,2.98098665300339,-0.577003776751993,0.0988310308182784,1,0.0058749475451112,0.226352746798843,24.21,0.0988310308182784,0.643198724760893,1.34210526315789,-0.0448990435706695,-0.365302869287992
"computerssoftware","DT9",11,"no",7.09,0.332395686826067,45.17,7.27,3.27923766184845,-0.693119459687632,0.314589329200797,1,0.00253271422541157,0.150492264416315,21.33,0.314589329200797,0.472216072614567,1.35294117647059,0.0121762231569626,-0.363515607704228
"packaging","E01",15,"no",17.16,0.182456140350877,54.9,23.92,3.14859227479577,0.182987141444115,0.195810564663024,0.210951621477937,0.0746785361028685,0.095906432748538,94.05,0.195810564663024,1.71311475409836,2.58854166666667,-0.0632058287795993,0.0673952641165756
"packaging","E01",14,"no",17.22,0.21012812690665,58.73,27.92,2.62716125272421,0.44364012409514,0.195470798569726,0.228920073215375,0.0961737331954498,0.129957291031117,81.95,0.195470798569726,1.39536863613145,2.90322580645161,0.0241784437255236,0.14609228673591
"packaging","E01",13,"no",14.18,0.187170010559662,53.96,23.86,2.76174989949402,0.332960893854749,0.226278724981468,0.251319957761352,0.107821229050279,0.131203801478353,75.76,0.226278724981468,1.40400296515938,3.22727272727273,-0.0179762787249815,0.110452186805041
"packaging","E01",12,"no",10.95,0.18347855227882,47.84,19.26,2.60219557924129,0.175106772422209,0.255016722408027,0.289879356568365,0.10921293471629,0.121481233243968,59.68,0.255016722408027,1.24749163879599,2.9364161849711,0.00710702341137124,0.0599916387959866
"packaging","E01",11,"no",11.22,0.170051530766899,48.42,20.47,2.77087830792566,0.363757495003331,0.267038413878563,0.25295544104274,0.203864090606263,0.125037890269779,65.98,0.267038413878563,1.36266005782734,6.39090909090909,-0.0264353572903759,0.11276332094176
"castingsforgings","EC06",15,"no",149.38,0.235407211296016,647.06,316.68,1.73389297942914,1.3469947380123,0.301084907118351,0.459562531517902,0.153635218261321,0.0791256933938477,634.56,0.301084907118351,0.980681853305721,3.25772594752187,-0.0176645133372485,0.280885852934813
"castingsforgings","EC06",14,"no",105.37,0.240395145099471,455.23,208.8,1.81766174367839,0.830775975449364,0.290841991960108,0.46153495163351,0.141429197720298,0.0674849425077569,438.32,0.290841991960108,0.962853941963403,3.73189823874755,0.0379149001603585,0.20813654636118
"castingsforgings","EC06",13,"no",85.6,0.199394362916375,415.71,185.13,1.91520372552727,0.830614061109463,0.311370907603858,0.451153039832285,0.210026698309107,0.0627533193570929,429.3,0.311370907603858,1.03269105867071,3.98849472674976,-0.00712034831974213,0.202063938803493
"castingsforgings","EC06",12,"no",86.11,0.227768079140877,399.94,187.8,1.76305665833901,1.27691561590689,0.324223633545032,0.497592974660107,0.266852570320078,0.0518436227053907,378.06,0.324223633545032,0.945291793769065,3.75691056910569,0.000275041256188427,0.263339500925139
"castingsforgings","EC06",11,"no",46.75,0.183845216091864,314.07,138.2,1.5684931940887,1.17056698602167,0.357245200114624,0.535766251130599,0.229778545625883,0.0639820677179598,254.29,0.357245200114624,0.809660266819499,3.60092272202999,-0.0251854682077244,0.23730378578024
"trading","EC07",15,"no",177.25,0.519733755571194,463.55,361.26,0.327323260889049,16.016486104569,0.174889440189839,0.76102509969505,-2.52708431464908,0.192382125263899,341.04,0.174889440189839,0.735713515262647,-2.59111691704768,-0.302944666163305,0.73353467802826
"trading","EC07",14,"no",320.84,0.69513595493446,926.26,763.39,0.352560796883908,9.17989065208694,0.094908556992637,0.79308850612068,-0.481664221896253,0.360762647600477,461.55,0.094908556992637,0.498294215447067,-1.15206508135169,-0.00101483384794766,0.74320385205018
"trading","EC07",13,"no",335.16,0.972605919907139,913.81,802.94,0.0748348580688866,71.2718271827183,0.109169302152526,0.890481717933836,-3.58145814581458,0.179367382472432,344.6,0.109169302152526,0.377102461124304,-2.21435950413223,0.0397128505925739,0.866514921044856
"trading","EC07",12,"no",381.08,0.602259976293955,784.66,626.74,1.08955908227802,11.313163064833,0.13640302806311,0.879446858949032,0.0396856581532417,0.10495456341367,632.75,0.13640302806311,0.806400224300971,1.32918454935622,-0.0262151759997961,0.733871995513981
"trading","EC07",11,"no",54.43,0.0825948406676783,666.86,498.21,1.36545583210387,9.19251227495908,0.179647902108389,0.867207890743551,0.0992225859247136,0.190758725341426,659,0.179647902108389,0.988213418108748,1.3493006993007,0.0111267732357616,0.673799598116546
"ceramicsgranite","EC7",15,"no",13.11,0.263835781847454,733.85,581.52,-1.30211923531195,-4.61035574594897,0.427076378006405,0.519219158784464,0.385174147886012,0.645803984705172,49.69,0.427076378006405,0.0677113851604551,-36.8714285714286,-0.0381821898208081,1.01190979082919
"ceramicsgranite","EC7",14,"no",14.78,0.191699092088197,947.22,585.32,-0.697513945714484,-15.7472915091963,0.423966977048627,0.39597924773022,0.881330309901738,0.415823605706874,77.1,0.423966977048627,0.0813960853867106,-20.3536585365854,-0.0447520111484133,0.659836152108275
"ceramicsgranite","EC7",13,"no",20.39,0.226858032932799,1022.72,608.38,-0.271083300529431,-36.1461582900058,0.422080334793492,0.644192256341789,6.18139803581745,0.445705384957721,89.88,0.422080334793492,0.0878832916145181,-1.14471838043696,-0.143558354192741,0.611790128285357
"ceramicsgranite","EC7",12,"no",49.79,0.280191333708497,1144.74,601.53,0.182315883815243,6.12375651350071,0.400772227754774,0.587394485087226,-1.10397915679773,0.352785593697243,177.7,0.400772227754774,0.155231755682513,-0.99009900990099,-0.0998130579869665,0.451709558502367
"ceramicsgranite","EC7",11,"no",71.61,0.182325084020776,1253.71,587.08,0.881569567557692,2.48767302322818,0.390034377966196,0.706283735614625,0.183508584328403,0.231617272634688,392.76,0.390034377966196,0.313278190331097,1.56140654772216,-0.0515270676631757,0.334008662290322
"electricequipment","ECC",15,"no",0.91,0.758333333333333,5.32,3.38,0.537486319348667,4.63333333333333,0.253759398496241,0.683333333333333,0.166666666666667,0.308333333333333,1.2,0.253759398496241,0.225563909774436,1.5,-0.0263157894736842,0.522556390977444
"electricequipment","ECC",14,"no",0.19,0.132867132867133,5.26,3.36,0.435924497555676,4.89473684210526,0.250950570342205,0.454545454545455,0.0526315789473684,0.230769230769231,1.43,0.250950570342205,0.271863117870722,1.5,-0.11787072243346,0.53041825095057
"electricequipment","ECC",13,"no",0.22,0.125,5.89,3.94,0.446250015081916,5.56666666666667,0.230899830220713,0.403409090909091,0.05,0.1875,1.76,0.230899830220713,0.298811544991511,1.375,0.00848896434634975,0.567062818336163
"electricequipment","ECC",12,"no",1.62,1.05194805194805,6.4,4.45,0.49192580758427,6.80701754385965,0.2171875,0.493506493506494,0.0350877192982456,0.233766233766234,1.54,0.2171875,0.240625,1.46666666666667,0.0078125,0.60625
"electricequipment","ECC",11,"no",1.45,0.873493975903614,6.06,4.1,0.782589310150527,6.88461538461538,0.239273927392739,0.536144578313253,0.211538461538462,0.198795180722892,1.66,0.239273927392739,0.273927392739274,2.0625,0.0231023102310231,0.590759075907591
"cablespowerothers","ECC01",15,"no",34.2,0.227741892521809,65.34,46.76,3.27644826142023,2.16587677725118,0.0583103764921947,0.0867017380302323,0.031821259309411,0.116734367716588,150.17,0.0583103764921947,2.29828588919498,1.11424100156495,-0.0448423630241812,0.489592898683808
"cablespowerothers","ECC01",14,"no",35.57,0.23495607371689,67.38,48.31,3.18445383591391,2.33402346445825,0.0678242802018403,0.622366074377436,0.0262249827467219,0.108659752955942,151.39,0.0678242802018403,2.24680914217869,1.11213517665131,0.049718017215791,0.501929355891956
"cablespowerothers","ECC01",13,"no",25.42,0.169772256728778,62.01,43,3.34958364929887,2.04532577903683,0.0790195129817771,0.70233086221866,0.00354107648725212,0.124357176250584,149.73,0.0790195129817771,2.41461054668602,1.06571936056838,0.0888566360264473,0.465731333655862
"cablespowerothers","ECC01",12,"no",24.68,0.16259305619606,56.41,37.38,3.66408625538259,1.65294535131299,0.0879276723985109,0.118057843072666,0.0560681334279631,0.0981619342512682,151.79,0.0879276723985109,2.69083495834072,1.30710659898477,0.0177273533061514,0.412870058500266
"cablespowerothers","ECC01",11,"no",18.91,0.135536123853211,50.14,31.63,3.83682548327219,1.37462462462462,0.103709613083367,0.110521788990826,0.0555555555555556,0.0945384174311927,139.52,0.103709613083367,2.78260869565217,1.384,0.0217391304347826,0.365177502991623
"pesticidesagrochemicals","ECC03",15,"no",181.25,0.184964078700302,800.9,308.63,3.20585479814294,-0.082495986681729,0.20078661505806,0.382051596048657,0.1916879719365,0.212639807331211,979.92,0.20078661505806,1.22352353602198,20.3575221238938,0.0595455112997877,-0.0346485204145337
"pesticidesagrochemicals","ECC03",14,"no",148.58,0.158466739902518,766.48,338.08,3.04601362954332,0.167927591805714,0.185640851685628,0.327737545461332,0.232321138632673,0.258646985420377,937.61,0.185640851685628,1.22326740423755,26.3397027600849,0.0452327523223046,0.0634197891660578
"pesticidesagrochemicals","ECC03",13,"no",141.84,0.189986337699912,624.08,256.1,2.79917217334545,0.0746506651000798,0.216174208434816,0.485306330199041,0.0898829256011078,0.18110584264245,746.58,0.216174208434816,1.19628893731573,4.00847457627119,-0.0666901679271888,0.0285059607742597
"pesticidesagrochemicals","ECC03",12,"no",163.75,0.247412555715041,687.01,333.45,2.23815382997416,0.510532276330691,0.195324667763206,0.501684671753418,0.070713476783692,0.24981491274458,661.85,0.195324667763206,0.963377534533704,3.44699140401146,-0.0445990596934542,0.164044191496485
"pesticidesagrochemicals","ECC03",11,"no",150.88,0.2142086433074,595.06,270.02,2.88165113288506,0.300110741971207,0.196534803213121,0.479044806632972,0.210361596610333,0.198123118859674,704.36,0.196534803213121,1.18367895674386,10.2695473251029,0.00678923133801632,0.104745739925386
"electricals","ECE",15,"no",53.04,0.299474902602902,244.51,80.92,2.63856156221772,-0.428974666572578,0.0893623982659196,0.23747953249393,0.00698609836991038,0.164530517757326,177.11,0.0893623982659196,0.724346652488651,-1.10648148148148,-0.0431066214060775,-0.248619688356304
"electricals","ECE",14,"no",49.08,0.438018741633199,230.21,65.3,2.82629721960367,-0.536945114168203,0.103731375700447,0.271396697902722,0.00127641469295135,0.265595716198126,112.05,0.103731375700447,0.486729507840667,1.20858895705521,-0.0245428087398462,-0.328917075713479
"electricals","ECE",13,"no",59.78,0.454289839653469,231.19,64.67,3.07860761490761,-0.541184817311103,0.110601669622389,0.310509917166958,0.00666903157147925,0.213618056083289,131.59,0.110601669622389,0.569185518404775,5.88888888888889,-0.0269475323327133,-0.32994506682815
"electricals","ECE",12,"no",76.44,0.413144524916225,259.04,88.9,3.03989053473203,-0.375351320966835,0.107357936998147,0.228786077180845,0.0196739741427768,0.201167441357691,185.02,0.107357936998147,0.714252625077208,4.40366972477064,-0.102455219271155,-0.206222977146387
"electricals","ECE",11,"no",86.99,0.484786000891663,232.46,56.89,3.86073003102827,-0.625846760933903,0.101092661102985,0.268724921979492,0.0137454784610326,0.190370040124833,179.44,0.101092661102985,0.771917749290201,-0.727748691099476,-0.119246321947862,-0.4093607502366
"powergenerationdistribution","EDC",15,"no",8.85,0.406709558823529,198.84,16.9,5.79801322701253,-0.873880597014925,0.24119895393281,0.769301470588235,0.0102985074626866,0.119025735294118,21.76,0.24119895393281,0.109434721384027,1.18181818181818,-0.0219271776302555,-0.588915711124522
"powergenerationdistribution","EDC",14,"no",12.49,0.322322580645161,279.89,92.57,1.64586035875458,-0.311798379302654,0.188681267640859,0.872258064516129,0.016430005204074,0.0614193548387097,38.75,0.188681267640859,0.138447247132802,0.896473265073948,-0.0897495444638965,-0.149844581799993
"powergenerationdistribution","EDC",13,"no",25.5,0.523076923076923,283.14,90.71,1.68925023336071,-0.322604734523187,0.206682206682207,0.881435897435897,0.0472705548502726,0.0931282051282051,48.75,0.206682206682207,0.172176308539945,0.375370919881306,-0.0384262202444021,-0.152574698029243
"powergenerationdistribution","EDC",12,"no",18.51,0.307168934616661,299.35,108.59,1.63922968059552,-0.165655013446024,0.202438617003508,0.95170925987388,0.0703034959661929,0.0799867241951543,60.26,0.202438617003508,0.201302822782696,2.70854922279793,-0.155069316853182,-0.0720227158844162
"powergenerationdistribution","EDC",11,"no",9.39,0.199702254359847,291.93,102.5,1.46845062556761,-0.178883281262517,0.221285924707978,0.976818375159507,0.0565569174076744,0.0467886005954913,47.02,0.221285924707978,0.161066008974754,18.2941176470588,0.227177748090296,-0.0764909396088103
"electricequipment","EE04",15,"yes",1.49,0.269439421338156,5.27,1.7,2.09227134724858,-0.34108527131783,0.187855787476281,0.406871609403255,-0.364341085271318,0.110307414104882,5.53,0.187855787476281,1.04933586337761,-7.25,-0.0664136622390892,-0.166982922201139
"electricequipment","EE04",14,"no",1.73,0.335271317829457,7.21,2.15,2.3268661742412,-0.420485175202156,0.188626907073509,0.465116279069767,0.0296495956873315,0.0717054263565891,5.16,0.188626907073509,0.715672676837725,-0.5,0.0970873786407767,-0.216366158113731
"electricequipment","EE04",13,"no",1.61,0.248073959938367,7.36,2.12,2.90996982670222,-0.411111111111111,0.220108695652174,0.306625577812018,0.205555555555556,0.0693374422187981,6.49,0.220108695652174,0.88179347826087,5,0.157608695652174,-0.201086956521739
"electricequipment","EE04",12,"no",2.36,0.279952550415184,44.29,4.92,3.3428615554907,-0.757754800590842,0.43057123504177,0.634638196915777,0.0132939438700148,0.230130486358244,8.43,0.43057123504177,0.19033641905622,3.85,0.000903138405960713,-0.347482501693385
"electricequipment","EE04",11,"no",2.11,0.368881118881119,14.56,3.54,1.9387135872602,-0.405042016806723,0.348214285714286,0.625874125874126,0.0621848739495798,0.118881118881119,5.72,0.348214285714286,0.392857142857143,1.75,-0.135302197802198,-0.165521978021978
"computerssoftwaretraining","EE05",15,"yes",162.49,5.73561595481821,1003.46,835.29,0.280111982737265,5.30027153416805,0.0354672832001276,1,-0.636521345602655,0,28.33,0.0354672832001276,0.0282323161859965,-0.911584619152584,-0.0875371215594045,0.700287006955932
"computerssoftwaretraining","EE05",14,"no",207.81,4.80707841776544,1265.05,823.86,0.455531484179765,1.78519269776876,0.114936168530888,1,-0.408451656524679,0,43.23,0.114936168530888,0.0341725623493143,-1.51972486344325,-0.0331212205051184,0.417422236275246
"computerssoftwaretraining","EE05",13,"no",212.65,1.84896965481262,1409.86,765.61,0.0371445871801799,0.857014650237702,0.164526974309506,1,-0.619530416221985,0,115.01,0.164526974309506,0.0815754755791355,-3.8754616634658,0.0273573262593449,0.250613536095783
"computerssoftwaretraining","EE05",12,"no",341.32,1.12342834573103,1608.66,641.3,1.48610446338694,-0.0395387149917629,0.186291696194348,1,-0.0247266736558335,0,303.82,0.186291696194348,0.188865266743749,0.320008285004142,0.130232615966084,-0.0164111745179218
"computerssoftwaretraining","EE05",11,"no",172.07,0.570467128601266,1084.04,285.49,2.79192781108414,-0.458108723711184,0.244686542931995,1,0.138505048971225,0,301.63,0.244686542931995,0.278246190177484,7.90352697095436,0.0515202391055681,-0.222639386000517
"engineeringheavy","EEI",15,"no",88.41,0.451693659633168,272.01,38.99,6.04341269166788,-0.809693479109723,0.103452078967685,0.625402339958106,0.105037094884811,0.158023808307362,195.73,0.103452078967685,0.719569133487739,86.8666666666667,0.0402558729458476,-0.609867284291019
"engineeringheavy","EEI",14,"no",95.72,0.497841576949082,242.27,37.31,6.11649475392649,-0.800960256068285,0.0721921822759731,0.702813751495293,0.107602027207255,0.131793831590992,192.27,0.0721921822759731,0.793618689891443,120.7,0.0664960581169769,-0.619721797993974
